0,290,354,0.766666666666667,-6.33333333333333
50,486,519,11.4,375.666666666667
100,683,647,6.76666666666667,306.333333333333
150,879,795,13,488.666666666667
200,1076,989,8.96666666666667,565.333333333333
250,1273,1205,13.1666666666667,792
300,1469,1369,7.63333333333333,372.666666666667
350,1666,1564,9.03333333333333,327.666666666667
400,1863,1804,7.63333333333333,372.666666666667
450,2059,2018,5.63333333333333,73
500,2256,2276,7.83333333333333,326.333333333333
550,2452,2497,5.76666666666667,129
600,2649,2777,16.5333333333333,880
650,2846,2952,4.4,230
700,3042,3259,3.53333333333333,30.6666666666667
750,3239,3463,4.83333333333333,137.666666666667
800,3436,3694,8.13333333333333,325.333333333333
850,3632,3947,7.06666666666667,169
900,3829,4232,8.46666666666667,353.333333333333
950,4025,4496,3.73333333333333,61.3333333333333
1000,4222,4801,9.26666666666667,259.333333333333
1050,4419,4990,8.53333333333333,270.333333333333
1100,4615,5342,8.26666666666667,357.666666666667
1150,4812,5557,6.56666666666667,192.333333333333
1200,5009,5746,8.96666666666667,565.333333333333
1250,5205,5963,16.3333333333333,527.666666666667
1300,5402,6212,4.43333333333333,184.666666666667
1350,5598,6385,6.03333333333333,279
1400,5795,6600,10.4666666666667,438.333333333333
1450,5992,6827,11.1666666666667,452.666666666667
1500,6188,7100,10.2666666666667,378.666666666667
