0,777,12.6832,1.44201
100,800,13.1665,1.43724
440,910,12.8663,1.4453
500,942,12.6611,1.44178
600,1011,12.8231,1.43337
750,1157,12.7081,1.43026
850,1289,12.7438,1.43889
950,1448,12.9777,1.44241
1050,1632,12.9322,1.44165
1150,1837,12.7296,1.43562
1250,2059,12.9535,1.44582
1350,2294,13.093,1.44912
1450,2539,12.6498,1.44408
1550,2790,12.8094,1.49513
1650,3042,13.1607,1.42788
1750,3293,12.8166,1.45122
1850,3538,12.4983,1.4495
1950,3773,13.2044,1.45359
2050,3995,12.4865,1.48683
2150,4198,12.3195,1.46523
2250,4377,13.1662,1.46003
2350,4534,12.818,1.46604
2450,4678,13.1189,1.44334
2550,4818,13.0317,1.44534
2650,4962,13.3199,1.45149
2750,5117,13.5081,1.44142
2850,5281,13.1144,1.44344
2950,5449,12.9028,1.46059
3050,5616,13.3068,1.46198
3150,5779,13.0571,1.43327
3250,5932,12.2815,1.43938
3350,6079,12.4962,1.43111
3450,6228,12.2973,1.46731
3550,6390,12.9272,1.45898
3650,6572,13.253,1.44403
3750,6780,13.0044,1.44568
3850,7012,12.0447,1.4901
3950,7267,13.525,1.44217
4050,7541,12.8403,1.44443
4150,7835,13.3498,1.42989
4250,8145,12.5683,1.44828
4350,8467,12.8987,1.44377
4650,9448,13.4638,1.44883
4750,9761,12.5212,1.44927
4850,10060,13.3198,1.44796
4950,10341,12.3546,1.46183
5050,10603,11.5855,1.47165
5150,10840,10.0388,1.55304
5200,10949,11.0763,1.44847
