-48,7.3107
156.94,8.1899
259.41,8.2823
361.88,8.4857
464.35,8.8059
566.82,8.4934
669.29,9.473
771.76,9.3125
874.23,8.8347
976.7,9.2792
1079.17,9.3732
1181.63,9.0099
1284.1,9.0777
1386.57,8.803
1539.47,9.193
1722.63,9.068
1905.79,9.9187
2088.95,9.0494
2272.11,8.7156
2469.45,9.6444
2668.83,9.1834
2868.2,8.7521
3067.58,9.6163
3266.95,9.3795
3466.33,9.7288
3665.7,9.9055
3865.08,9.3786
4175.83,9.5965
4502.5,9.4005
4829.17,9.2723
5155.83,10.0175
5482.5,9.6623
5809.17,10.0494
6135.83,9.6869
6462.5,9.6582
6789.17,8.9675
7115.83,9.729
7442.5,9.7441
7769.17,9.8441
8095.83,10.3317
8339.67,9.6517
8445.44,10.0624
8551.22,9.792
8657,10.5382
8762.78,10.5282
8802.445,10.6713
8842.11,10.9316
8895,10.4385
8947.89,11.1996
9000.78,10.8458
9053.67,10.9926
9106.555,10.4501
9159.44,10.3799
9212.33,10.6315
9265.22,10.8772
9318.11,10.4962
9371,10.7253
9423.89,11.2164
9476.78,11.0915
9529.67,11.3408
9582.56,10.7418
9635.445,10.1001
9688.33,10.0851
9741.22,9.816
9794.11,9.4031
9847,9.3826
9899.89,7.6751
9952.78,7.971
10005.67,6.5481
10058.8211,9.7525
10085,9.9477
10137.89,8.3678
10190.78,6.7617
10243.67,8.6714
10270.11,8.8419
