0,0,11.6,529.87
100,300,11.731,490.358
150,452.923065185547,12.791,406.139
200,605.846130371094,13.06,427.297
200,758.769226074219,12.816,419.619
300,911.692321777344,12.841,465.068
350,1064.61535644531,12.205,431.076
400,1217.53845214844,12.79,456.714
500,1504.40002441406,12.831,436.626
640,1964.80004882812,12.13,435.425
800,2544,12.785,440.767
895,2977.06665039062,12.688,407.491
990,3406,12.072,433.789
1060,3806,12.073,433.649
1130,4206,13.251,391.292
1160,4406,13.757,405.1
1175,4506,13.306,392.478
1190,4606,12.784,413.765
1200,4706,13.3,380.098
1235,4922.46142578125,13.5,378.954
1290,5355.384765625,13.555,396.489
1315,5571.84619140625,13.175,379.844
1340,5788.3076171875,13.035,383.25
272,6004.76904296875,13.326,381.395
1365,6221.23095703125,13.043,396.741
1410,6437.6923828125,13.199,380.98
1430,6654.15380859375,13.122,398.61
1450,6870.615234375,13.075,379.731
1470,7087.0771484375,13.033,397.958
1490,7303.53857421875,13.037,392.403
1510,7520,13.026,388.352
1530,7736.46142578125,13.214,378.354
1540,7952.9228515625,13.213,391.757
1560,8169.384765625,13.081,388.445
1575,8385.845703125,13.344,380.702
1600,8602.3076171875,13.255,379.333
1610,8818.76953125,13.212,379.688
