"320","3060","55","3388","3204","14C_bulk","TUa-3114A","Bulk_sediment"
"580","3960","55","4524","4314","14C_bulk","TUa-3113A","Bulk_sediment"
"800","5690","65","6529","6389","14C_bulk","TUa-3112A","Bulk_sediment"
"980","7615","65","8419","8367","14C_bulk","TUa-3111A","Bulk_sediment"
"1120","8735","70","9866","9532","14C_bulk","TUa-3110A","Bulk_sediment"
"1160","9140","80","10454","10280","14C_bulk","Beta-136147","Bulk_sediment"
"1190","10160","80","12051","11752","14C_bulk","Beta-142181","Bulk_sediment"
"1200","10310","100","12616","11808","14C_bulk","TUa-3109A","Bulk_sediment"
