"250","250","2340","200","2340","250","0","14C","B-54929","gyttja","NA","NA"
"900","900","4800","70","5530","900","0","14C","B-54930","gyttja","NA","NA"
"1250","1250","6290","100","7200","1250","0","14C","B-54931","gyttja","NA","NA"
"1650","1650","10460","390","12370","1650","0","14C","B-54932","clayey_gyttja","x","Age_rejected_by_authors"
"2400","2400","12060","80","14070","2400","0","14C","TO-2295","wood_fragments","NA","NA"
