NA,NA,"NA",NA,NA,NA,"-58","0","surface","NA","NA","surface_age"
"45","-26.4","SS8-9K",NA,NA,"-58",NA,NA,"14C_bulk","B","X","NA"
"290","-29.9","SS8-13","2386","37","2042","2001","54","14C_bulk","B","NA","NA"
"860","-26.7","SS8-70","4784","38","4440","5048","152","14C_bulk","B","NA","NA"
"1170","-28.1","SS8-101","5678","38","5678","6459","40","14C","W","NA","NA"
"1170","-27.5","SS8-101","6022","38","5678","6459","40","14C_bulk","B","NA","NA"
"1280","28.1","SS8-112",NA,"46","6528","7446","37","14C","L","NA","NA"
"1280","-23.1","SS8-112","6644","39","6528","7447","27","14C_bulk","B","NA","NA"
