"0",NA,NA,"-50",NA,NA,"surface","NA","NA","Assumed_zero_age_(-50_yrs_BP)_at_0_cm_level","NA"
"200","755","55",NA,"565","788","14C_bulk","Ua-16209","bulk_peat","NA","NA"
"380","1340","55",NA,"1141","1357","14C_bulk","Ua-16210","bulk_peat","NA","NA"
"540","2445","100",NA,"2325","2754","14C","Ua-16211","wood","NA","NA"
"600","2485","60",NA,"2363","2729","14C_bulk","Ua-16212","bulk_peat","NA","NA"
"760","2475","55",NA,"2362","2719","14C_bulk","Ua-16213","bulk_peat","age_rejected_by_authors","x"
"995","3485","55",NA,"3616","3900","14C_bulk","Ua-16214","bulk_peat","NA","NA"
"1500","5190","75",NA,"5749","6182","14C_bulk","Ua-16215","bulk_peat","NA","NA"
"1870","7195","65",NA,"7877","8170","14C_bulk","Ua-16216","bulk_peat","NA","NA"
