"255","260","1475","100","257.5","5","14C_bulk","gyttja"
"855","860","3315","65","857.5","5","14C_bulk","gyttja"
"1085","1090","4020","75","1087.5","5","14C_bulk","gyttja"
"1495","1500","5775","70","1497.5","5","14C_bulk","gyttja"
"1675","1680","6790","85","1677.5","5","14C_bulk","gyttja"
"1935","1940","7365","120","1937.5","5","14C_bulk","gyttja"
"2215","2225","8315","80","2220","10","14C_bulk","gyttja"
"2460","2500","9960","135","2480","40","14C_bulk","gyttja"
