"0",NA,NA,NA,"-58","surface","surface","Assumed_top_age_based_on_collection_year_(2008)"
"360","-30.44","1100","30",NA,"14C","OS-80453","NA"
"1090",NA,"2255","20",NA,"14C","UCI-58700","NA"
"1580","-28.62","3270","35",NA,"14C","OS-80454","NA"
"2160",NA,"3960","20",NA,"14C","UCI-58701","NA"
"2850","-27.95","6070","45",NA,"14C","OS-80455","NA"
"3250",NA,"8000","30",NA,"14C","UCI-58702","NA"
"3375",NA,"8440","30",NA,"14C","UCI-58703","NA"
