0,9.43489,4.45663
0.893312,11.3837,5.28599
10.2769,10.3731,5.52863
31.1391,10.3559,8.71045
60.6063,10.1114,8.22156
94.6331,9.85626,8.16809
135.666,10.7249,7.79374
187.183,9.76416,5.52486
252.666,10.1636,6.04536
439.443,10.0363,7.7314
567.697,9.77898,6.07628
813.446,9.25202,6.75328
1460.81,9.26774,5.62078
1949.23,10.0969,7.40041
2620.17,10.099,6.28858
3194.47,10.0679,7.06114
3750.73,9.87769,8.14898
4034,9.58861,6.48684
4130,9.87833,6.60481
4179,9.70763,6.34155
4228,9.36164,4.79431
4277,9.87224,5.91862
4326.6,9.37132,6.50627
4427,10.14,5.40272
4944.44,9.6112,4.37214
5588.02,11.5838,6.58687
6237.2,11.3063,4.42414
6880.5,10.0812,4.60002
7526.3,11.3036,3.38864
8063,11.3331,3.29212
8116,10.6697,4.24945
8169.76,10.7506,4.305
8223,10.5833,6.34109
8276,10.6851,3.52352
8383,8.71628,5.91884
8805.25,10.5884,6.56971
9427.16,10.5708,4.17493
10029.8,11.0803,5.69023
10617.1,10.125,9.93621
10812.1,12.276,11.0318
11006.1,11.0259,9.78054
11198.8,8.27745,8.79135
11390,9.38902,10.2915
11579.2,9.63478,10.0856
11766.1,8.78818,9.87817
11950.5,9.66931,8.10756
12132.6,9.74492,9.62959
12312.7,9.89567,10.8029
12491.3,10.0383,11.6552
12668.5,9.98935,11.1462
12844.8,10.1749,8.81271
13064.8,6.98987,8.50735
13328.8,9.96779,5.8535
