"0",NA,NA,NA,"-47",NA,NA,NA,NA,"surface","surface","NA","NA","Assumed_top_age_based_on_collection_year_(1997)"
"340","360","1490","40",NA,"1302","1420","350","20","14C","Beta-229092","Macrofossils","x","date_rejected_by_authors"
"690","710","2440","40",NA,"2355","2547","700","20","14C","Beta-229093","Macrofossils","NA","NA"
"1060","1070","3570","40",NA,"3816","3978","1065","10","14C","Beta-229976","Macrofossils","NA","NA"
"1490","1530","5350","50",NA,"5996","6221","1510","40","14C","Beta-229977","Macrofossils","NA","NA"
"2210","2230","9540","80",NA,"10652","11162","2220","20","14C","Beta-229094","Macrofossils","NA","NA"
"2560","2590","9650","70",NA,"10767","11202","2575","30","14C","Beta-229978","Macrofossils_twig_fragment","NA","NA"
"2780","2810","11120","90",NA,"12889","13189","2795","30","14C","Beta-229095","Macrofossils","NA","NA"
