"0","0",NA,NA,"-35","0","0","surface","NA","assumed_surface"
"950","1000","1550","60",NA,"975","50","14C","NSRL-1692","Picea_mariana_cone"
"2250","2350","3880","60",NA,"2300","100","14C","NSRL-1584","Picea_needles_and_seeds"
"2500","2600","4910","60",NA,"2550","100","14C","NSRL-1693","Picea_needles_and_Betula_seeds"
"3100","3150","7010","70",NA,"3125","50","14C","NSRL-1585","wood"
"3250","3350","7860","60",NA,"3300","100","14C","NSRL-1694","Picea_needles_and_Betula_seeds"
"4300","4400","11200","100",NA,"4350","100","14C_bulk","Beta-48236","Bulk_sediment"
