-52.9094,0.27089
-50.0804,0.15615
-47.2515,0.047979
-44.4225,-0.043694
-41.5936,-0.10699
-38.7646,-0.12988
-35.9356,-0.10284
-33.1067,-0.021613
-30.2777,0.11102
-27.4488,0.28511
-24.6198,0.48487
-21.7909,0.6909
-18.9619,0.88252
-16.133,1.0401
-13.304,1.1476
-10.475,1.1945
-7.6461,1.178
-4.8171,1.1032
-1.9882,0.98211
0.84079,0.83083
3.6697,0.66583
6.4987,0.50035
9.3277,0.34194
12.1566,0.19185
14.9856,0.04613
17.8145,-0.10197
20.6435,-0.2594
23.4724,-0.43116
26.3014,-0.61921
29.1304,-0.82224
31.9593,-1.0362
34.7883,-1.2549
37.6172,-1.471
40.4462,-1.6769
43.2751,-1.865
46.1041,-2.0292
48.933,-2.1648
51.762,-2.2696
54.591,-2.3434
57.4199,-2.3883
60.2489,-2.4077
63.0778,-2.4063
65.9068,-2.3893
68.7357,-2.362
71.5647,-2.3296
74.3937,-2.2968
77.2226,-2.2674
80.0516,-2.2446
82.8805,-2.2302
85.7095,-2.2245
88.5384,-2.2269
91.3674,-2.2351
94.1964,-2.2462
97.0253,-2.2569
99.8543,-2.2641
102.6832,-2.2652
105.5122,-2.259
108.3411,-2.2448
111.1701,-2.2235
113.999,-2.196
116.828,-2.1637
119.657,-2.1279
122.4859,-2.0895
125.3149,-2.0489
128.1438,-2.0061
130.9728,-1.9604
133.8017,-1.9109
136.6307,-1.8565
139.4597,-1.7959
142.2886,-1.7285
145.1176,-1.6538
147.9465,-1.5718
150.7755,-1.4826
153.6044,-1.387
156.4334,-1.2855
159.2624,-1.179
162.0913,-1.0684
164.9203,-0.95499
167.7492,-0.84041
170.5782,-0.7268
173.4071,-0.6169
176.2361,-0.51393
179.0651,-0.42133
181.894,-0.34233
184.723,-0.27954
187.5519,-0.2346
190.3809,-0.20804
193.2098,-0.19929
196.0388,-0.20683
198.8677,-0.22839
201.6967,-0.26114
204.5257,-0.30192
207.3546,-0.34744
210.1836,-0.39447
213.0125,-0.44011
215.8415,-0.48194
218.6704,-0.51816
221.4994,-0.54763
224.3284,-0.5699
227.1573,-0.58513
229.9863,-0.59397
232.8152,-0.59736
235.6442,-0.59628
238.4731,-0.59151
241.3021,-0.58332
244.1311,-0.57136
246.96,-0.55454
249.789,-0.53122
252.6179,-0.49929
255.4469,-0.45656
258.2758,-0.40101
261.1048,-0.3312
263.9337,-0.24663
266.7627,-0.14811
269.5917,-0.038052
272.4206,0.079472
275.2496,0.1989
278.0785,0.31368
280.9075,0.41713
283.7364,0.50333
286.5654,0.56813
289.3944,0.60975
292.2233,0.62908
295.0523,0.62944
297.8812,0.6159
300.7102,0.59439
303.5391,0.57079
306.3681,0.55005
309.1971,0.53571
312.026,0.52957
314.855,0.53177
317.6839,0.54098
320.5129,0.55484
323.3418,0.57049
326.1708,0.58525
328.9998,0.59727
331.8287,0.60609
334.6577,0.61298
337.4866,0.62086
