"10","30","506","36","20","20","14C","KIA12527"
"90","110","1547","49","100","20","14C","AA40889"
"210","230","2943","45","220","20","14C","AA40890"
"410","430","4475","38","420","20","14C","KIA12528"
"570","590","8090","70","580","20","14C","KIA18396"
"770","790","8940","90","780","20","14C","KIA18397"
