7450,12.83
7449,12.78
7448,12.13
7447,12.18
7446,13.68
7445,12.95
7444,11.45
7443,12.25
7442,12.24
7441,12.82
7440,13.47
7439,11.73
7438,12.43
7437,13.28
7436,12.73
7435,12.8
7434,13.02
7433,12.63
7432,12.86
7431,13.12
7430,12.95
7429,12.14
7428,12.78
7427,12.54
7426,12.8
7425,14.03
7424,12.16
7423,11.61
7422,12.55
7421,13.62
7420,13.33
7419,13.15
7418,10.9
7417,12.17
7416,12.61
7415,13.33
7414,12.55
7413,13.4
7412,13.23
7411,12.41
7410,13.32
7409,12.94
7408,13.14
7407,12.88
7406,13.13
7405,11.96
7404,12.31
7403,13.9
7402,13.27
7401,11.51
7400,13.54
7399,13.51
7398,12.91
7397,12.49
7396,13.12
7395,12.76
7394,13.74
7393,12.91
7392,12.33
7391,13
7390,13.31
7389,14.24
7388,12.91
7387,11.99
7386,12.5
7385,12.81
7384,14.63
7383,12.59
7382,11.14
7381,11.67
7380,12.77
7379,12.98
7378,11.2
7377,12.95
7376,13.77
7375,12.44
7374,12.87
7373,12.1
7372,13.08
7371,12.34
7370,11.74
7369,13.37
7368,13.24
7367,13.66
7366,12.29
7365,12.12
7364,12.99
7363,12.9
7362,12.2
7361,12.14
7360,12.32
7359,12.99
7358,13.2
7357,12.84
7356,12.09
7355,13.42
7354,13.34
7353,11.9
7352,12.98
7351,12.44
7350,12.7
7349,12.24
7348,12.9
7347,14.15
7346,12.77
7345,11.62
7344,12.73
7343,12.8
7342,12.91
7341,11.84
7340,11.25
7339,12.61
7338,13.28
7337,12.27
7336,11.93
7335,12.06
7334,13.71
7333,12.78
7332,12.35
7331,12.07
7330,12.19
7329,13.53
7328,12.42
7327,12.43
7326,12.05
7325,12.93
7324,13.07
7323,12.03
7322,13.12
7321,12.85
7320,12.21
7319,13.01
7318,11.55
7317,11.2
7316,12.3
7315,12.69
7314,12.28
7313,11.72
7312,13.34
7311,12.68
7310,12.4
7309,11.45
7308,11.49
7307,12.08
7306,13.26
7305,12.69
7304,12.44
7303,12.47
7302,12.01
7301,12.6
7300,12.26
7299,12.48
7298,13.04
7297,12.81
7296,12.76
7295,13.05
7294,12.62
7293,12.03
7292,13.85
7291,13.9
7290,14.49
7289,13.4
7288,13.14
7287,14.06
7286,13.47
7285,13.56
7284,13.44
7283,12.6
7282,13.4
7281,12.75
7280,13.36
7279,13.1
7278,11.54
7277,12.79
7276,13.45
7275,12.25
7274,12.38
7273,12.7
7272,14.13
7271,11.9
7270,10.95
7269,14.84
7268,12.5
7267,11.03
7266,12.33
7265,12.86
7264,12.38
7263,11.9
7262,12.92
7261,13.22
7260,11.57
7259,12.69
7258,13.02
7257,13.04
7256,13.91
7255,14.42
7254,13.58
7253,11.91
7252,11.84
7251,14.16
7250,13.43
7249,12.14
7248,12.73
7247,12.42
7246,12.81
7245,12.43
7244,11.64
7243,12.44
7242,13.97
7241,12.93
7240,12.54
