"685","2420","40","1860","1560","14C","Beta_250068","Bivalve_fragments"
"905","2670","40","2150","1860","14C","Beta_253521","Bivalve_fragments"
"1315","2890","40","2430","2120","14C","Beta_250069","Bivalve_fragments"
"1605","3010","40","2620","2300","14C","Beta_253522","Bivalve_fragments"
"2275","3550","40","3260","2920","14C","Beta_253523","Bivalve_fragments"
"3175","4650","40","4700","4340","14C","Beta_253524","Bivalve_fragments"
"3835","5880","40","5880","6160","14C","Beta_254653","Forams_(Nodosaria_spp.)"
