"0","0",NA,NA,"-50",NA,NA,"0","0","surface","surface","NA","Assumed_top_age_based_on_collection_year_(2000)"
"220","235","1111","30",NA,"1049","979","227.5","15","14C","Poz-10638","pine_needle","NA"
"700","710","3490","35",NA,"3819","3716","705","10","14C","Poz-10639","leaf_fragments_and_a_bud_scale","NA"
"910","920","4280","40",NA,"4870","4829","915","10","14C","Poz-10641","pine_needle","NA"
"920","1650","6950","40",NA,"7826","7723","1285","730","14C","Poz-10642","conifer_bark","NA"
"1645","1800","7460","40",NA,"8342","8210","1722.5","155","14C","Poz-10643","conifer_bark","NA"
"1795","1835","7480","50",NA,"8365","8214","1815","40","14C","Poz-10644","pine_needle","NA"
"2280","2290","8720","50",NA,"9744","9571","2285","10","14C","Poz-10650","pine_needle","NA"
