0,12.4921
250,11.7943
519,11.6122
844,11.597
1160,12.0143
1429,10.1567
1654,11.9756
1874,11.2223
2091,11.4935
2302,11.2555
2510,11.6693
2681,10.8063
2949,11.8714
3211,10.571
3468,11.5408
3720,11.5118
3967,11.099
4212,11.6791
4452,12.0937
4690,12.0381
4926,12.0145
5160,12.2659
5393,12.0627
5624,12.0442
5855,11.5809
6086,11.6979
6317,11.3223
6549,12.547
6782,11.7452
7017,11.4801
7254,11.7931
7492,11.9425
7734,12.0167
7978,11.6722
8226,12.3978
8477,11.7921
8733,11.9639
8993,12.8558
9257,11.8973
9527,12.6238
9664,12.4525
9802,12.1363
9941,13.2577
10118,11.9014
