"10","1650","50","14C","TUa_2432","Mollusc_Siphonodentalium_lobatium"
"480","1890","50","14C","TUa_2433","Fragments_of_1_bivalveshell_Nuculana_pernula"
"1480","1965","55","14C","TUa_2110","2_bivalve_shells_(paired)_Pecten_sp."
"2675","4295","55","14C","TUa_2434","2_bivalve_shells_(paired)_Astarte_elliptica"
"3050","6420","55","14C","TUa_2435","Mollusc_Scaphander_punctostriatus"
"4410","6865","55","14C","TUa_2113","Shell_fragment_Pecten_sp."
"4880","9025","55","14C","TUa_2111","Fragments_of_1_bivalve_shell"
"7390","9145","65","14C","TUa_2110","Fragments_of_1_bivalve_shell"
