"0","0",NA,NA,"-52","0",NA,"0","0","surface","NA","NA"
"110","120","610","15","617",NA,"37861","115","10","14C","NA","Moss"
"750","760","2290","15","2335",NA,"37862","755","10","14C","NA","Moss"
"990","1000","1640","15","1523.5",NA,"37863","995","10","14C","x","Moss"
"2380","2400","5840","15","6684",NA,"37864","2390","20","14C","NA","Moss"
"3260","3270","8530","25","9510",NA,"37865","3265","10","14C","NA","Moss"
