"285","820","15","740","700","14C","CURL8932","Aquatic_plant_fragments"
"570","1320","60","1300","1180","14C","AA71101","Insect_pieces_terrestrial_and_aquatic_plant_fragments"
"775","2605","15","2760","2740","14C","CURL9416","Aquatic_and_terrestrial_plant_fragments"
"1660","4500","60","5290","5050","14C","AA71102","Aquatic___plant_fragments"
"2435","6630","25","7570","7490","14C","CURL8931","Aquatic_and_terrestrial_plant_fragments"
"2985","8030","15","9010","8810","14C","CURL9409","Aquatic___plant_fragments"
