"0","0",NA,NA,"-17.56",NA,NA,"0","0","surface","NA","NA"
"410","420","1525","30",NA,"1441","1377","415","10","14C","Poz-17479","Vegetation_macrofossils"
"410","420","2190","30",NA,"2300","2126","415","10","14C_bulk","Poz-17515","Bulk_sediment"
"680","690","2585","35",NA,"2752","2736","685","10","14C","Poz-17473","Vegetation_macrofossils"
"680","690","3260","35",NA,"3518","3420","685","10","14C_bulk","Poz-17474","Bulk_sediment"
"1990","2000","5850","40",NA,"6770","6624","1995","10","14C","Poz-17480","Vegetation_macrofossils"
"1990","2000","6100","40",NA,"7044","6850","1995","10","14C_bulk","Poz-17516","Bulk_sediment"
"2220","2220","6390","40",NA,"7374","7226","2220","0","14C","Poz-17482","Vegetation_macrofossils"
"2220","2220","6670","40",NA,"7570","7500","2220","0","14C_bulk","Poz-17517","Bulk_sediment"
