"0","0",NA,NA,"-51",NA,NA,"0","0","surface","NA","NA","Assumed_top_age_based_on_collection_year_(2001)"
"120","130","2295","50",NA,"1754","1540","125","10","14C_bulk","Tua-1982A","sediment","NA"
"640","650","4105","85",NA,"4123","3733","645","10","14C_bulk","Tua-1983A","sediment","NA"
"1120","1130","5585","75",NA,"6281","5787","1125","10","14C_bulk","Tua-1984A","sediment","NA"
"1400","1410","6650","75",NA,"7540","6984","1405","10","14C_bulk","Tua-1985A","sediment","NA"
"1720","1730","7665","60",NA,"8972","8360","1725","10","14C_bulk","Tua-1986A","sediment","NA"
"2040","2050","8385","80",NA,"10423","9717","2045","10","14C_bulk","Tua-1987A","sediment","NA"
"2180","2190","9740","70",NA,"11049","10275","2185","10","14C_bulk","Tua-1988A","sediment","NA"
