"0","0",NA,NA,"-50","1","0","0","surface","NA"
"230","240","2525","30","2620","100","235","10","14C_bulk","bulk_sediment"
"560","570","3550","40","3815","75","565","10","14C_bulk","bulk_sediment"
"810","820","4245","40","4770","70","815","10","14C_bulk","bulk_sediment"
"1050","1060","4970","50","5725","85","1055","10","14C_bulk","bulk_sediment"
"1210","1220","5365","50","6135","105","1215","10","14C_bulk","bulk_sediment"
"1690","1700","7140","50","7940","60","1695","10","14C_bulk","bulk_sediment"
"1820","1830","7890","65","8765","145","1825","10","14C_bulk","bulk_sediment"
"2130","2140","9240","40","10390","90","2135","10","14C_bulk","bulk_sediment"
