"0","5","575","30","648","530","2.5","5","14C","Poz-36403"
"225","230","2725","35","2919","2756","227.5","5","14C","Poz-39343"
"415","420","3680","35","4144","3903","417.5","5","14C","Poz-42181"
"445","450","3010","35","3335","3078","447.5","5","14C","Poz-36404"
"595","600","5990","35","6444","6298","597.5","5","14C","Poz-42183"
"755","760","9290","50","10648","10285","757.5","5","14C","Poz-39344"
"960","965","10110","60","11981","11401","962.5","5","14C","Poz-39345"
"1185","1190","11280","70","13331","12961","1187.5","5","14C","Poz-36406"
