"8370","8370",NA,NA,"-23","8370","0","surface","NA"
"8490","8500","570","50",NA,"8495","10","14C_bulk","bulk_sediment"
"8655","8660","1780","65",NA,"8657.5","5","14C_bulk","bulk_sediment"
"8975","8980","3630","70",NA,"8977.5","5","14C_bulk","bulk_sediment"
"9155","9160","4350","65",NA,"9157.5","5","14C_bulk","bulk_sediment"
"9365","9370","5705","90",NA,"9367.5","5","14C_bulk","bulk_sediment"
"9585","9590","7155","80",NA,"9587.5","5","14C_bulk","bulk_sediment"
"9745","9750","8225","85",NA,"9747.5","5","14C_bulk","bulk_sediment"
"9790","9800","9210","95",NA,"9795","10","14C_bulk","bulk_sediment"
