"0",NA,NA,NA,"-49",NA,NA,NA,NA,"surface","NA","NA","assumed_modern_in_top_when_collected_in_1999"
"170","270","2480","80","2580","2740","2360","220","100","14C_bulk","Hela-4459_","Gyttja","NA"
"350","420","3150","70","3370","3450","3270","385","70","14C_bulk","Hela-4417_","Gyttja","NA"
"610","680","4880","130","5600","5910","5480","645","70","14C_bulk","Hela-4418_","Gyttja","NA"
"870","940","6330","110","7250","7240","7100","905","70","14C_bulk","Hela-4419_","Gyttja","NA"
"1130","1200","7490","90","8340","8390","8180","1165","70","14C_bulk","Hela-4420_","Gyttja","NA"
"1390","1460","9520","160","10750","11140","1550","1425","70","14C_bulk","Hela-4421_","Gyttja","NA"
