10,54,54,0,757.666666666667
90,484,518,4.06666666666667,757.666666666667
275,1480,1378,4.06666666666667,757.666666666667
475,1893,1838,4.06666666666667,757.666666666667
600,2142,2128,4.06666666666667,757.666666666667
800,2477,2562,5.53333333333333,1076
1000,2848,2954,5.53333333333333,1076
1050,3005,3210,4.9,1029.66666666667
1150,3318,3546,5.53333333333333,1076
1200,3475,3745,4.06666666666667,757.666666666667
1250,3632,3947,5.53333333333333,1076
1300,3820,4217,3.4,703
1350,4040,4514,4.06666666666667,757.666666666667
1400,4260,4839,4.06666666666667,757.666666666667
1450,4574,5292,5.53333333333333,1076
1500,4981,5716,4.06666666666667,757.666666666667
1550,5389,6198,4.06666666666667,757.666666666667
1600,5796,6601,5.53333333333333,1076
1650,6083,6943,5.53333333333333,1076
1700,6250,7182,5.53333333333333,1076
1750,6417,7346,5.53333333333333,1076
1800,6583,7482,-9.66666666666667,-393
1850,6750,7606,-3.33333333333333,242.333333333333
1900,6917,7748,6.06666666666667,1027.66666666667
1950,7048,7880,-9.1,-367
2050,7242,8052,-9.1,-367
2100,7338,8153,-2.66666666666667,297
2150,7435,8261,-12.1,-562.666666666667
2200,7532,8351,-9.1,-367
2250,7628,8429,-15.4333333333333,-661.333333333333
2300,7725,8507,-11.4666666666667,-537
2350,7822,8595,-15.4333333333333,-661.333333333333
2400,7931,8746,-15.4333333333333,-661.333333333333
2450,8054,8987,-15.4333333333333,-661.333333333333
2500,8177,9119,-14.3666666666667,-533.333333333333
2550,8300,9326,-14.3666666666667,-533.333333333333
2600,8450,9463,-14.3666666666667,-533.333333333333
2650,8599,9564,-14.0333333333333,-461.333333333333
2700,8749,9715,-15.5,-656
2750,8899,10068,-10.4,-245
2800,9048,10222,-10.4,-245
2850,9136,10293,-14.3666666666667,-533.333333333333
2900,9162,10316,-15.4333333333333,-661.333333333333
2950,9188,10342,-10.4,-245
3000,9214,10371,-13.4,-440.666666666667
3050,9240,10406,-13.6333333333333,-285.666666666667
3100,9266,10448,-14.2,-464
3150,9292,10492,-14.2,-464
3170,9315,10528,-19.4666666666667,-877.666666666667
3180,9344,10567,-19.4666666666667,-877.666666666667
3200,9404,10634,-18.1666666666667,-752.333333333333
3250,9552,10806,-8.63333333333333,-423.333333333333
3300,9700,11152,1.5,-14
3350,9848,11256,11.0666666666667,496
3400,9996,11408,1.5,-14
3450,10119,11754,1.5,-14
3500,10218,11964,11.8333333333333,577.333333333333
3550,10316,12111,-3.96666666666667,-243.333333333333
3600,10414,12297,-18.3333333333333,-748
3650,10513,12532,-20.2666666666667,-848.333333333333
3700,10611,12647,6.03333333333333,412.666666666667
3750,10710,12740,-23.8,-841
