"4","4","-48.23578194","1.2022","8.3407684","SC"
"10","10","-45.8734859","1.2721","8.0347462","SC"
"15","15","-43.87800543","1.262","8.078964","SC"
"20","20","-41.8473488","1.1619","8.5172018","SC"
"25","25","-39.77256055","1.2318","8.2111796","SC"
"30","30","-37.6456737","1.2217","8.2553974","SC"
"35","35","-35.45965692","0.9516","9.4378952","SC"
"40","40","-33.2083616","1.0515","9.000533","SC"
"45","45","-30.88646903","1.1314","8.6507308","SC"
"50","50","-28.4894375","1.1613","8.5198286","SC"
"55","55","-26.0134494","1.2712","8.0386864","SC"
"60","60","-23.4553584","1.1311","8.6520442","SC"
"65.5","65.5","-20.54362947","1.1009","8.7842598","SC"
"70.5","70.5","-17.80556717","1.2708","8.0404376","SC"
"75.5","75.5","-14.97934286","1.2107","8.3035554","SC"
"80","80","-12.3595712","1.2206","8.2602132","SC"
"85.5","85.5","-9.059021675","1.0804","8.8740088","SC"
"90.5","90.5","-5.964182638","1.0503","9.0057866","SC"
"95","95","-3.102081378","1.2701","8.0435022","SC"
"100.5","100.5","0.494409649","1.08","8.87576","SC"
"105.5","105.5","3.857288667","1.0298","9.0955356","SC"
"110.5","110.5","7.308376172","1.1297","8.6581734","SC"
"115","115","10.48915113","1.2095","8.308809","SC"
"120.5","120.5","14.47213035","1.3493","7.6967646","SC"
"125.5","125.5","18.18324808","1.2692","8.0474424","SC"
"130.5","130.5","21.97958218","1.319","7.829418","SC"
"130.5","130.5","21.97958218","1.179","8.442338","SC"
"140.5","140.5","29.8258303","1.2687","8.0496314","SC"
"145.5","145.5","33.87521268","1.2685","8.050507","SC"
"150.5","150.5","38.00885392","1.0983","8.7956426","SC"
"155.5","155.5","42.22722909","1.2381","8.1835982","SC"
"160.5","160.5","46.53120484","1.1979","8.3595938","SC"
"165.5","165.5","50.9220922","1.4277","7.3535294","SC"
"170.5","170.5","55.40169949","1.2375","8.186225","SC"
"175.5","175.5","59.97238521","1.3073","7.8806406","SC"
"180.5","180.5","64.63711088","1.2471","8.1441962","SC"
"185.5","185.5","69.39949394","1.1569","8.5390918","SC"
"190.5","190.5","74.26386063","1.2467","8.1459474","SC"
"195.5","195.5","79.23529882","1.1064","8.7601808","SC"
"200.5","200.5","84.31971094","1.2062","8.3232564","SC"
"205.5","205.5","89.52386684","1.376","7.579872","SC"
"210.5","210.5","94.85545664","1.1257","8.6756854","SC"
"215.5","215.5","100.3231436","1.2255","8.238761","SC"
"220.5","220.5","105.9366171","1.1952","8.3714144","SC"
"225.5","225.5","111.7066454","1.125","8.67875","SC"
"230.5","230.5","117.6451285","1.2747","8.0233634","SC"
"235.5","235.5","123.765151","1.1945","8.374479","SC"
"240.5","240.5","130.0810352","1.1744","8.4624768","SC"
"245.5","245.5","136.6083938","1.3044","7.8933368","SC"
"250.5","250.5","143.3641826","1.2243","8.2440146","SC"
"255.5","255.5","150.3667538","1.2343","8.2002346","SC"
"260.5","260.5","157.6359084","1.2542","8.1131124","SC"
"265.5","265.5","165.1929496","1.1741","8.4637902","SC"
"270.5","270.5","173.0607352","1.3341","7.7633102","SC"
"275.5","275.5","181.2637306","1.054","8.989588","SC"
"280.5","280.5","189.8280618","1.2839","7.9830858","SC"
"285.5","285.5","198.7815683","1.2839","7.9830858","SC"
"290.5","290.5","208.1538559","0.97379","9.34074738","SC"
"295.5","295.5","217.9763494","1.1737","8.4655414","SC"
"300.5","300.5","228.2823458","1.3136","7.8530592","SC"
"305.5","305.5","239.1070668","1.3335","7.765937","SC"
"310.5","310.5","250.4877121","1.4334","7.3285748","SC"
"315.5","315.5","262.4635121","1.3433","7.7230326","SC"
"320.5","320.5","275.0757805","1.2732","8.0299304","SC"
"5","325","279.1217766","1.2932","7.9423704","SC"
"10","330","284.6381125","1.3332","7.7672504","SC"
"15","335","290.1490173","1.4431","7.2861082","SC"
"25","345","301.154571","1.243","8.162146","SC"
"30","350","306.6492389","1.243","8.162146","SC"
"35","355","312.1385136","1.2829","7.9874638","SC"
"40","360","317.6224045","1.2429","8.1625838","SC"
"45","365","323.1009212","1.1928","8.3819216","SC"
"55","375","334.0418707","1.1227","8.6888194","SC"
"60","380","339.5043227","1.1327","8.6450394","SC"
"65","385","344.9614391","1.3027","7.9007794","SC"
"70","390","350.4132295","1.2026","8.3390172","SC"
"80","400","361.3008717","1.3025","7.901655","SC"
"90","410","372.1673273","1.2724","8.0334328","SC"
