1580,2.77,6.6
1638,2.76,6.7
1703,2.58,7.4
1761,2.73,6.8
1822,2.68,7
1853,2.57,7.4
1865,2.65,7.1
1869,2.37,8.2
1872,2.52,7.6
1874,2.7,6.9
1877,2.68,7
1879,2.83,6.4
1880,2.82,6.4
1882,2.81,6.4
1883,2.74,6.7
1886,2.95,5.9
1894,2.87,6.2
1909,2.88,6.2
1913,2.79,6.6
1917,2.7,6.9
1926,2.79,6.6
1928,2.68,7
1930,2.8,6.5
1941,2.68,7
2020,2.67,7
2264,2.56,7.5
2507,2.69,6.9
2739,2.54,7.5
2982,2.54,7.5
3226,2.42,8
3469,2.3,8.5
3725,2.38,8.2
3835,2.25,8.7
4078,2.44,7.9
4200,2.47,7.8
4444,2.53,7.6
4566,2.15,9.1
4809,2.39,8.1
4962,2.21,8.9
5245,2.21,8.9
5542,2.12,9.2
5720,1.77,10.6
5809,2.23,8.8
5854,1.74,10.8
5928,2.19,8.9
6018,2.1,9.3
6137,2.17,9
6449,2.29,8.5
6523,2.12,9.2
6731,1.9,10.1
6820,2.05,9.5
6910,1.97,9.8
7029,2.19,9
7313,2.18,9
7333,2.06,9.5
7353,2.03,9.6
7474,2.01,9.7
7515,2.06,9.5
7547,2.2,8.9
7597,2.15,9.1
7605,2.29,8.6
7615,2.31,8.5
7624,2.28,8.6
7660,2.3,8.5
7802,2.06,9.5
7891,1.88,10.2
