"0",NA,NA,NA,"-58",NA,"surface","NA","Assumed_top_age_based_on_collection_year_(2008)"
"270","-26.02","1400","25","1309","24.0416305603426","14C","OS-80456","NA"
"590",NA,"2435","20","2508.5","205.768073325285","14C","UCI-58697","NA"
"840","-22.92","3210","30","3422","39.5979797464467","14C","OS-80587","NA"
"1230","-26.68","4250","30","4839","18.3847763108502","14C","OS-80588","NA"
"1530",NA,"5065","20","5821","98.9949493661167","14C","UCI-58698","NA"
"1890","-26.07","6260","35","7206.5","57.2756492761104","14C","OS-80589","NA"
"2080",NA,"7165","25","7981.5","26.1629509039023","14C","UCI-58704","NA"
"2200","-25.79","7890","40","8679","107.480230740355","14C","OS-80590","NA"
"2315",NA,"8430","30","9464","32.5269119345812","14C","UCI-58699","NA"
