0,0,NA,NA,-51,0,0
10,20,2060,30,2030,15,10
240,250,2000,40,1955,245,10
570,580,2315,45,2310,575,10
720,730,5530,40,6340,725,10
820,830,8090,40,9055,825,10
880,890,8645,70,9660,885,10
