"1120","1930","45","14C","HYL0501-05_JPC","CAMS-128414","Bivalve_Thyasira","McKay_et_al._(2008)"
"5590","4465","40","14C","HYL0501-05_JPC","CAMS-128415","Bivalve_Yoldia","McKay_et_al._(2008)"
"6445","4820","70","14C","HYL0501-05_JPC","CAMS-128416","Bivalve_Thyasira","McKay_et_al._(2008)"
"7645","5220","40","14C","HYL0501-05_JPC","CAMS-128417","Bivalve_Yoldia","McKay_et_al._(2008)"
"8750","5885","40","14C","HYL0501-05_JPC","CAMS-128418","Bivalve_Portlandia","McKay_et_al._(2008)"
"9555","6395","45","14C","HYL0501-05_JPC","CAMS-128419","Bivalve_Portlandia_and_Thyasira","McKay_et_al._(2008)"
