4,7736,7515.2,-5.8728707314
3.5,7702.5,7489.6,-5.953535
3,7669,7464,-5.921577
2.5,7635.5,7438.4,-6.239286
2,7602,7412.8,-5.918544
1.5,7568.5,7387.2,-6.235594
1,7535,7361.6,-5.869397
0.5,7501.5,7336,-6.294982
0,7468,7310.4,-6.0209352303
-0.5,7434.5,7284.8,-5.90586
-1,7401,7259.2,-6.053917
-1.5,7367.5,7233.6,-6.120102
-2,7334,7208,-6.455657
-2.5,7300.5,7182.4,-6.1944518661
-3,7267,7156.8,-6.3880571747
-3.5,7233.5,7131.2,-6.3619747734
-4,7200,7105.6,-6.5921606636
-4.5,7166.5,7080,-6.5928197479
-5,7133,7054.4,-6.5648560143
-5.5,7099.5,7028.8,-6.6182962036
-6,7066,7003.2,-6.6584810638
-6.5,7032.5,6977.6,-6.4585190392
-7,6999,6952,-6.5887336349
-7.5,6982.21,6934.32,-6.5574718094
-8,6965.41,6916.64,-6.8985618973
-8.5,6948.62,6898.96,-6.4661732292
-9,6931.82,6881.28,-6.5000662422
-9.5,6915.03,6863.6,-6.7623367882
-10,6898.24,6845.92,-6.6666011238
-10.5,6881.44,6828.24,-6.726226387
-11,6864.65,6810.56,-6.5848903084
-11.5,6847.85,6792.88,-6.4826136208
-12,6831.06,6775.2,-6.617740593
-12.5,6814.26,6757.52,-6.4249234772
-13,6797.47,6739.84,-6.4570917511
-13.5,6780.68,6722.16,-6.5770154572
-14,6763.88,6704.48,-6.7439508057
-14.5,6747.09,6686.8,-6.4830575562
-15,6730.29,6669.12,-6.8798598671
-15.5,6713.5,6651.44,-6.6074948883
-16,6696.71,6633.76,-6.9945664024
-16.5,6679.91,6616.08,-6.6847010231
-17,6663.11,6598.4,-6.8360385323
-17.5,6646.32,6580.72,-6.7993048859
-18,6629.53,6563.04,-6.6103443718
-18.5,6612.74,6545.36,-6.5911735725
-19,6595.94,6527.68,-6.6713475609
-19.5,6579.15,6510,-6.6846751404
-20,6562.35,6492.32,-6.7291078186
-20.5,6545.56,6474.64,-6.6446398926
-21,6528.76,6456.96,-6.6924242592
-21.5,6511.97,6439.28,-6.823491497
-22,6495.18,6421.6,-6.8506631279
-22.5,6478.38,6403.92,-6.7364019585
-23,6461.59,6386.24,-6.7707867241
-23.5,6444.79,6368.56,-6.7302731705
-24,6428,6351,-6.5197700882
-24.5,6406.61,6329.83,-6.6807359886
-25,6385.22,6308.66,-7.0133599854
-25.5,6363.83,6287.49,-6.747082634
-26,6342.44,6266.32,-6.8482155228
-26.5,6321.05,6245.15,-6.5520419312
-27,6299.66,6223.98,-6.3878855324
-27.5,6278.27,6202.81,-6.3082378387
-28,6256.88,6181.64,-6.6180405045
-28.5,6235.49,6160.47,-6.7625326347
-29,6214.1,6139.3,-7.0318622017
-29.5,6192.71,6118.13,-6.6297969055
-30,6171.32,6096.96,-6.639854393
-30.5,6149.93,6075.79,-6.7466654015
-31,6128.54,6054.62,-6.5845832253
-31.5,6107.15,6033.45,-6.6887478065
-32,6085.76,6012.28,-6.3705234146
-32.5,6064.37,5991.11,-6.8332919312
-33,6042.98,5969.94,-6.5964116478
-33.5,6021.59,5948.77,-6.5464452934
-34,6000.2,5927.6,-6.7825479126
-34.5,5978.81,5906.43,-6.6172255707
-35,5957.42,5885.26,-6.5100368881
-35.5,5936,5864,-6.3872068405
-36,5914.81,5843.5625,-6.8217887497
-36.5,5893.62,5823.125,-6.60189991
-37,5872.43,5802.6875,-6.28
-37.5,5851.24,5782.25,-6.2029374123
-38,5830.05,5761.8125,-6.5814017487
-38.5,5808.86,5741.375,-6.4410037231
-39,5787.67,5720.9375,-6.45
-39.5,5766.48,5700.5,-6.4634279442
-40,5745.29,5680.0625,-6.4624046516
-40.5,5724.1,5659.625,-6.8041952133
-41,5702.91,5639.1875,-6.45
-41.5,5681.72,5618.75,-6.8532714081
-42,5660.53,5598.3125,-6.4818252754
-42.5,5639.34,5577.875,-6.321702404
-43,5618.15,5557.4375,-6.63
-43.5,5597,5537,-6.3130940628
-44,5581.93,5509.27,-6.4273161125
-44.5,5566.86,5481.54,-6.6634859276
-45,5551.79,5453.81,-6.6826047134
-45.5,5536.72,5426.08,-6.5581077766
-46,5521.65,5398.35,-6.9483911324
-46.5,5506.58,5370.62,-6.651595993
-47,5491.51,5342.89,-6.4508761597
-47.5,5476.44,5315.16,-6.5764226151
-48,5461.37,5287.43,-6.4516360092
