"10",NA,NA,"0",NA,NA,"surface","NA","uppermost_sediment_considered_contemporary","NA"
"190","1025","75",NA,"1113","757","14C","Plant_fragments","NA","NA"
"410","2725","85",NA,"2915","2665","14C","Plant_fragments","NA","NA"
"590","3405","75",NA,"3873","3397","14C","Plant_fragments","NA","NA"
"860","4535","90",NA,"5448","4872","14C","Plant_fragments","NA","NA"
"1090","5680","95",NA,"7131","5779","14C","Wood_fragments","NA","NA"
"1210","6110","80",NA,"7178","6642","14C","Plant_fragments","NA","NA"
"1430","7505","105",NA,"8551","8079","14C","Plant_fragments","NA","NA"
"1590","9470","200",NA,"11125","9695","14C","Plant_fragments","rejected","x"
